m	724	171	10	10	0	0	20s	100	1	8026
m	719	277	10	10	0	0	20s	100	1	8026
m	691	338	10	10	0	0	20s	100	1	8026
m	661	234	10	10	0	0	20s	100	1	8026
m	657	299	10	10	0	0	20s	100	1	8026
m	586	301	10	10	0	0	20s	100	1	8026
m	578	209	10	10	0	0	20s	100	1	8026
m	512	156	10	10	0	0	20s	100	1	8026
m	442	113	10	10	0	0	20s	100	1	8026
m	504	110	10	10	0	0	20s	100	1	8026
m	560	107	10	10	0	0	20s	100	1	8026
m	578	172	10	10	0	0	20s	100	1	8026
m	571	233	10	10	0	0	20s	100	1	8026
m	513	271	10	10	0	0	20s	100	1	8026
m	464	206	10	10	0	0	20s	100	1	8026
m	528	203	10	10	0	0	20s	100	1	8026
m	405	126	10	10	0	0	20s	100	1	8026
m	338	168	10	10	0	0	20s	100	1	8026
m	368	213	10	10	0	0	20s	100	1	8026
m	360	65	10	10	0	0	20s	100	1	8026
m	286	30	10	10	0	0	20s	100	1	8026
m	236	80	10	10	0	0	20s	100	1	8026
m	277	178	10	10	0	0	20s	100	1	8026
m	294	58	10	10	0	0	20s	100	1	8026
m	193	213	10	10	0	0	20s	100	1	8026
m	200	317	10	10	0	0	20s	100	1	8026
m	236	224	10	10	0	0	20s	100	1	8026
m	297	227	10	10	0	0	20s	100	1	8026
m	213	123	10	10	0	0	20s	100	1	8026
m	335	254	10	10	0	0	20s	100	1	8026
m	294	299	10	10	0	0	20s	100	1	8026
m	256	261	10	10	0	0	20s	100	1	8026
m	286	322	10	10	0	0	20s	100	1	8026
m	356	319	10	10	0	0	20s	100	1	8026
m	396	265	10	10	0	0	20s	100	1	8026
m	420	225	10	10	0	0	20s	100	1	8026
m	433	295	10	10	0	0	20s	100	1	8026
m	409	340	10	10	0	0	20s	100	1	8026
m	460	316	10	10	0	0	20s	100	1	8026
m	537	305	10	10	0	0	20s	100	1	8026
m	525	348	10	10	0	0	20s	100	1	8026
m	559	369	10	10	0	0	20s	100	1	8026
m	480	372	10	10	0	0	20s	100	1	8026
m	424	408	10	10	0	0	20s	100	1	8026
m	479	400	10	10	0	0	20s	100	1	8026
m	547	403	10	10	0	0	20s	100	1	8026
m	624	412	10	10	0	0	20s	100	1	8026
m	658	449	10	10	0	0	20s	100	1	8026
m	587	451	10	10	0	0	20s	100	1	8026
m	500	449	10	10	0	0	20s	100	1	8026
m	439	477	10	10	0	0	20s	100	1	8026
m	374	446	10	10	0	0	20s	100	1	8026
m	319	486	10	10	0	0	20s	100	1	8026
m	240	529	10	10	0	0	20s	100	1	8026
m	179	563	10	10	0	0	20s	100	1	8026
m	172	486	10	10	0	0	20s	100	1	8026
m	209	421	10	10	0	0	20s	100	1	8026
m	225	486	10	10	0	0	20s	100	1	8026
m	294	417	10	10	0	0	20s	100	1	8026
m	347	397	10	10	0	0	20s	100	1	8026
m	288	360	10	10	0	0	20s	100	1	8026
m	231	381	10	10	0	0	20s	100	1	8026
m	159	424	10	10	0	0	20s	100	1	8026
m	85	421	10	10	0	0	20s	100	1	8026
m	156	381	10	10	0	0	20s	100	1	8026
m	80	334	10	10	0	0	20s	100	1	8026
m	132	348	10	10	0	0	20s	100	1	8026
m	76	289	10	10	0	0	20s	100	1	8026
m	139	292	10	10	0	0	20s	100	1	8026
m	86	249	10	10	0	0	20s	100	1	8026
m	156	230	10	10	0	0	20s	100	1	8026
m	85	184	10	10	0	0	20s	100	1	8026
m	104	93	10	10	0	0	20s	100	1	8026
m	58	59	10	10	0	0	20s	100	1	8026
m	36	108	10	10	0	0	20s	100	1	8026
m	37	185	10	10	0	0	20s	100	1	8026
m	42	271	10	10	0	0	20s	100	1	8026
m	44	353	10	10	0	0	20s	100	1	8026
m	47	448	10	10	0	0	20s	100	1	8026
m	95	492	10	10	0	0	20s	100	1	8026
m	55	560	10	10	0	0	20s	100	1	8026
m	122	578	10	10	0	0	20s	100	1	8026
m	55	638	10	10	0	0	20s	100	1	8026
m	159	621	10	10	0	0	20s	100	1	8026
m	62	678	10	10	0	0	20s	100	1	8026
m	145	658	10	10	0	0	20s	100	1	8026
m	205	676	10	10	0	0	20s	100	1	8026
m	86	707	10	10	0	0	20s	100	1	8026
m	169	709	10	10	0	0	20s	100	1	8026
m	271	694	10	10	0	0	20s	100	1	8026
m	347	700	10	10	0	0	20s	100	1	8026
m	319	663	10	10	0	0	20s	100	1	8026
m	424	695	10	10	0	0	20s	100	1	8026
m	383	657	10	10	0	0	20s	100	1	8026
m	322	600	10	10	0	0	20s	100	1	8026
m	360	550	10	10	0	0	20s	100	1	8026
m	451	541	10	10	0	0	20s	100	1	8026
m	443	611	10	10	0	0	20s	100	1	8026
m	512	611	10	10	0	0	20s	100	1	8026
m	586	611	10	10	0	0	20s	100	1	8026
m	506	692	10	10	0	0	20s	100	1	8026
m	602	710	10	10	0	0	20s	100	1	8026
m	682	689	10	10	0	0	20s	100	1	8026
m	707	640	10	10	0	0	20s	100	1	8026
m	608	635	10	10	0	0	20s	100	1	8026
m	729	224	10	10	0	0	20s	100	1	8027
m	724	313	10	10	0	0	20s	100	1	8027
m	683	283	10	10	0	0	20s	100	1	8027
m	636	262	10	10	0	0	20s	100	1	8027
m	642	334	10	10	0	0	20s	100	1	8027
m	600	264	10	10	0	0	20s	100	1	8027
m	568	136	10	10	0	0	20s	100	1	8027
m	531	70	10	10	0	0	20s	100	1	8027
m	460	93	10	10	0	0	20s	100	1	8027
m	474	139	10	10	0	0	20s	100	1	8027
m	547	182	10	10	0	0	20s	100	1	8027
m	562	277	10	10	0	0	20s	100	1	8027
m	477	231	10	10	0	0	20s	100	1	8027
m	520	227	10	10	0	0	20s	100	1	8027
m	434	159	10	10	0	0	20s	100	1	8027
m	394	166	10	10	0	0	20s	100	1	8027
m	323	199	10	10	0	0	20s	100	1	8027
m	335	282	10	10	0	0	20s	100	1	8027
m	283	256	10	10	0	0	20s	100	1	8027
m	411	316	10	10	0	0	20s	100	1	8027
m	452	345	10	10	0	0	20s	100	1	8027
m	417	251	10	10	0	0	20s	100	1	8027
m	501	319	10	10	0	0	20s	100	1	8027
m	374	350	10	10	0	0	20s	100	1	8027
m	375	289	10	10	0	0	20s	100	1	8027
m	517	378	10	10	0	0	20s	100	1	8027
m	430	380	10	10	0	0	20s	100	1	8027
m	448	431	10	10	0	0	20s	100	1	8027
m	519	412	10	10	0	0	20s	100	1	8027
m	595	396	10	10	0	0	20s	100	1	8027
m	679	434	10	10	0	0	20s	100	1	8027
m	618	455	10	10	0	0	20s	100	1	8027
m	534	457	10	10	0	0	20s	100	1	8027
m	387	473	10	10	0	0	20s	100	1	8027
m	320	446	10	10	0	0	20s	100	1	8027
m	273	498	10	10	0	0	20s	100	1	8027
m	222	569	10	10	0	0	20s	100	1	8027
m	169	522	10	10	0	0	20s	100	1	8027
m	203	523	10	10	0	0	20s	100	1	8027
m	256	457	10	10	0	0	20s	100	1	8027
m	286	385	10	10	0	0	20s	100	1	8027
m	202	347	10	10	0	0	20s	100	1	8027
m	200	457	10	10	0	0	20s	100	1	8027
m	77	380	10	10	0	0	20s	100	1	8027
m	108	458	10	10	0	0	20s	100	1	8027
m	117	387	10	10	0	0	20s	100	1	8027
m	104	310	10	10	0	0	20s	100	1	8027
m	176	262	10	10	0	0	20s	100	1	8027
m	110	221	10	10	0	0	20s	100	1	8027
m	117	187	10	10	0	0	20s	100	1	8027
m	105	50	10	10	0	0	20s	100	1	8027
m	30	74	10	10	0	0	20s	100	1	8027
m	43	228	10	10	0	0	20s	100	1	8027
m	42	307	10	10	0	0	20s	100	1	8027
m	40	396	10	10	0	0	20s	100	1	8027
m	59	482	10	10	0	0	20s	100	1	8027
m	86	532	10	10	0	0	20s	100	1	8027
m	76	605	10	10	0	0	20s	100	1	8027
m	125	617	10	10	0	0	20s	100	1	8027
m	102	652	10	10	0	0	20s	100	1	8027
m	190	642	10	10	0	0	20s	100	1	8027
m	114	694	10	10	0	0	20s	100	1	8027
m	307	719	10	10	0	0	20s	100	1	8027
m	384	716	10	10	0	0	20s	100	1	8027
m	331	639	10	10	0	0	20s	100	1	8027
m	332	563	10	10	0	0	20s	100	1	8027
m	409	550	10	10	0	0	20s	100	1	8027
m	408	627	10	10	0	0	20s	100	1	8027
m	439	660	10	10	0	0	20s	100	1	8027
m	488	638	10	10	0	0	20s	100	1	8027
m	466	697	10	10	0	0	20s	100	1	8027
m	560	710	10	10	0	0	20s	100	1	8027
