m	334	1094	150	200	0	0	50s	100	2	8002
m	334	1094	150	200	0	0	50s	100	2	8002
m	292	621	150	200	10	10	50s	100	2	8001
m	329	592	200	150	0	0	50s	100	1	8003
m	676	153	200	150	0	0	50s	100	1	8005
m	676	153	200	150	0	0	50s	100	2	8005
m	886	986	200	150	0	0	50s	100	1	8004
m	886	986	200	150	0	0	50s	100	2	8004
m	837	169	150	150	10	10	50s	100	2	8001
m	635	1017	200	150	0	0	50s	100	1	8002
m	635	1017	200	150	0	0	50s	100	2	8002
m	940	619	200	150	0	0	50s	100	1	8003
m	635	311	200	150	0	0	50s	100	1	8003
m	394	585	150	150	0	0	50s	100	1	8003
m	626	1112	200	150	0	0	50s	100	1	8003
m	626	1112	200	150	0	0	50s	100	2	8003
m	394	847	200	150	0	0	50s	100	1	8003
m	334	1094	150	200	0	0	50s	100	1	8002
m	334	1094	150	200	0	0	50s	100	2	8002
m	292	621	150	200	10	10	50s	100	2	8001
m	329	592	200	150	0	0	50s	100	1	8003
m	676	153	200	150	0	0	50s	100	1	8005
m	886	986	200	150	0	0	50s	100	1	8004
m	837	169	150	150	10	10	50s	100	2	8001
m	635	1017	200	150	0	0	50s	100	1	8002
m	635	1017	200	150	0	0	50s	100	2	8002
m	940	619	200	150	0	0	50s	100	1	8003
m	635	311	200	150	0	0	50s	100	1	8003
m	394	585	150	150	0	0	50s	100	1	8003
m	626	1112	200	150	0	0	50s	100	1	8003
m	394	847	200	150	0	0	50s	100	1	8003
m	334	1094	150	200	0	0	50s	100	1	8002
m	334	1094	150	200	0	0	50s	100	2	8002
m	292	621	150	200	10	10	50s	100	2	8001
m	329	592	200	150	0	0	50s	100	1	8003
m	676	153	200	150	0	0	50s	100	1	8005
m	676	153	200	150	0	0	50s	100	2	8005
m	886	986	200	150	0	0	50s	100	1	8004
m	886	986	200	150	0	0	50s	100	2	8004
m	837	169	150	150	10	10	50s	100	2	8001
m	635	1017	200	150	0	0	50s	100	1	8002
m	635	1017	200	150	0	0	50s	100	2	8002
m	940	619	200	150	0	0	50s	100	1	8003
m	635	311	200	150	0	0	50s	100	1	8003
m	394	585	150	150	0	0	50s	100	1	8003
m	626	1112	200	150	0	0	50s	100	1	8003
m	394	847	200	150	0	0	50s	100	1	8003
m	334	1094	150	200	0	0	50s	100	1	8002
m	292	621	150	200	10	10	50s	100	2	8001
m	329	592	200	150	0	0	50s	100	1	8003
m	676	153	200	150	0	0	50s	100	1	8005
m	886	986	200	150	0	0	50s	100	1	8004
m	837	169	150	150	10	10	50s	100	2	8001
m	635	1017	200	150	0	0	50s	100	1	8002
m	635	1017	200	150	0	0	50s	100	2	8002
