ga	822	1118	5	5	0	0	30s	100	1	7914
ga	822	1135	5	5	0	0	30s	100	1	7914
ga	840	1123	5	5	0	0	30s	100	1	7914
ga	841	1140	5	5	0	0	30s	100	1	7914
ga	836	1152	5	5	0	0	30s	100	1	7914
ga	850	1130	5	5	0	0	30s	100	1	7914
ga	846	1113	5	5	0	0	30s	100	1	7914
ga	871	1124	5	5	0	0	30s	100	1	7914
ga	867	1146	5	5	0	0	30s	100	1	7914
ga	903	1128	5	5	0	0	30s	100	1	7914
ga	891	1134	5	5	0	0	30s	100	1	7914
ga	903	1147	5	5	0	0	30s	100	1	7914
ga	923	1150	5	5	0	0	30s	100	1	7914
ga	924	1163	5	5	0	0	30s	100	1	7914
ga	936	1177	5	5	0	0	30s	100	1	7914
ga	971	1182	5	5	0	0	30s	100	1	7914
ga	970	1158	5	5	0	0	30s	100	1	7914
ga	971	1138	5	5	0	0	30s	100	1	7914
ga	993	1128	5	5	0	0	30s	100	1	7914
ga	995	1113	5	5	0	0	30s	100	1	7914
ga	967	1108	5	5	0	0	30s	100	1	7914
ga	937	1108	5	5	0	0	30s	100	1	7914
ga	926	1122	5	5	0	0	30s	100	1	7914
ga	933	1144	5	5	0	0	30s	100	1	7914
ga	959	1141	5	5	0	0	30s	100	1	7914
ga	958	1124	5	5	0	0	30s	100	1	7914
ga	984	1156	5	5	0	0	30s	100	1	7914
ga	992	1180	5	5	0	0	30s	100	1	7914
ga	979	1191	5	5	0	0	30s	100	1	7914
ga	951	1185	5	5	0	0	30s	100	1	7914
ga	959	1174	5	5	0	0	30s	100	1	7914
ga	991	1160	5	5	0	0	30s	100	1	7914
ga	1001	1171	5	5	0	0	30s	100	1	7914
ga	992	1143	5	5	0	0	30s	100	1	7914
ga	1007	1121	5	5	0	0	30s	100	1	7914
ga	987	1102	5	5	0	0	30s	100	1	7914
ga	965	1104	5	5	0	0	30s	100	1	7914
ga	915	1131	5	5	0	0	30s	100	1	7914
ga	921	1146	5	5	0	0	30s	100	1	7914
ga	983	1171	5	5	0	0	30s	100	1	7914
ga	982	1177	5	5	0	0	30s	100	1	7914
ga	949	1146	5	5	0	0	30s	100	1	7914
ga	936	1127	5	5	0	0	30s	100	1	7914
